"id","title","type","publication_date","publication_year","is_oa","oa_status","doi","issn","issn_l","publisher","author_institution_id","author_institution_ror","author_institution_raw"
"https://openalex.org/W4220946858","Digitale Texte vom Religionsfrieden bis hin zum Liebesbrief - Das Zentrum für digitale Editionen in Darmstadt stellt sich vor","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328187","","","","https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24","TU Darmstadt, Universitäts- und Landesbibliothek|TU Darmstadt, Universitäts- und Landesbibliothek|TU Darmstadt, Universitäts- und Landesbibliothek|TU Darmstadt, Universitäts- und Landesbibliothek|TU Darmstadt, Universitäts- und Landesbibliothek|TU Darmstadt, Universitäts- und Landesbibliothek"
"https://openalex.org/W4220984198","Vom Begriff über das Phänomen zur Analyse - Ein CRETA-Workshop zur Operationalisierung in den DH","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328127","","","","https://openalex.org/I100066346|https://openalex.org/I223822909|https://openalex.org/I100066346|https://openalex.org/I75951250","https://ror.org/04vnq7t77|https://ror.org/038t36y30|https://ror.org/04vnq7t77|https://ror.org/046ak2485","University of Stuttgart, Germany|Heidelberg University, Germany|University of Stuttgart, Germany|FU Berlin, Germany"
"https://openalex.org/W4221010874","Kinetik und Methodik - Film als dynamische und multimodale Herausforderung für die DH","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328041","","","","https://openalex.org/I180437899|https://openalex.org/I161103922|https://openalex.org/I114112103||https://openalex.org/I190249584|https://openalex.org/I202697423|https://openalex.org/I64152125","https://ror.org/04ers2y35|https://ror.org/01rdrb571|https://ror.org/0304hq317||https://ror.org/054pv6659|https://ror.org/02crff812|https://ror.org/05r0ap620","Universität Bremen|Universität Marburg|Universität Hannover|Bundesarchiv|Universität Innsbruck, Austria|Universität Zürich|Zürcher Hochschule der Künste"
"https://openalex.org/W4221029511","Dramatische Metadaten - Die Datenbank deutschsprachiger Einakter 1740–1850","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6327977","","","","https://openalex.org/I100066346|https://openalex.org/I118501908","https://ror.org/04vnq7t77|https://ror.org/055f7t516","Universität Stuttgart|Higher School of Economics, Moskau"
"https://openalex.org/W4221053995","MUSE4Anything - Ontologiebasierte Generierung von Werkzeugen zur strukturierten Erfassung von Daten","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6327945","","","","https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I100066346||","https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/04vnq7t77||","Institut für Architektur von Anwendungssystemen (IAAS) - Universität Stuttgart|Institut für Architektur von Anwendungssystemen (IAAS) - Universität Stuttgart|Institut für Architektur von Anwendungssystemen (IAAS) - Universität Stuttgart|Institut für Informatik und digitale Bildung - Pädagogischen Hochschule Karlsruhe|Institut für Informatik und digitale Bildung - Pädagogischen Hochschule Karlsruhe"
"https://openalex.org/W4221114507","GitMA-Poster - CATMA-Daten via Git abrufen und mittels Python-Bibliothek weiterverarbeiten","proceedings","2022-03-07",2022,TRUE,"","https://doi.org/10.5281/zenodo.6328097","","","","https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24","Technische Universität Darmstadt, Germany|Technische Universität Darmstadt, Germany|Technische Universität Darmstadt, Germany"
"https://openalex.org/W4221116230","Praktiken der digitalen Erinnerung an den 2. Weltkrieg - Netzwerkmodelierungen des ""Axis History Forum""","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6327997","","","","https://openalex.org/I31512782","https://ror.org/05n911h24","TU Darmstadt, Germany"
"https://openalex.org/W4225364086","""Wie Wölkchen im Morgenlicht"" - Zur automatisierten Metaphern-Erkennung und der Datenbank literarischer Raummetaphern laRa","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328183","","","","https://openalex.org/I31512782","https://ror.org/05n911h24","Technische Universität Darmstadt, Germany"
"https://openalex.org/W4226136946","Relating the Unread - Modellierungen der Literaturgeschichte","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6327937","","","","https://openalex.org/I31512782","https://ror.org/05n911h24","TU Darmstadt, Germany"
"https://openalex.org/W4226247180","Nathan nicht ihr Vater? Wissensvermittlungen im Drama annotieren","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6327913","","","","https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I180923762","https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/00rcxh774","Universität Stuttgart, Germany|Universität Stuttgart, Germany|Universität Stuttgart, Germany|Universität zu Köln, Germany"
"https://openalex.org/W4226468511","Heimat. Volkstum. Architektur","monograph","2022-03-07",2022,TRUE,"hybrid","https://doi.org/10.14361/9783839458501","2702-8089|2702-8070","2702-8070","","https://openalex.org/I31512782","https://ror.org/05n911h24","Technische Universität Darmstadt, Deutschland"
"https://openalex.org/W4226479884","DH2go - Lehr- und Lernumgebung für die Digital Humanities","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328013","","","","https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I100066346","https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/04vnq7t77","Universität Stuttgart, Germany|Universität Stuttgart, Germany|Universität Stuttgart, Germany"
"https://openalex.org/W4226535663","GitMA oder CATMA für Fortgeschrittene - Projektdaten via Git abrufen und mittels Python-Bibliothek weiterverarbeiten","proceedings","2022-03-07",2022,FALSE,"","https://doi.org/10.5281/zenodo.6328181","","","","https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24","Technische Universität Darmstadt, Germany|Technische Universität Darmstadt, Germany|Technische Universität Darmstadt, Germany|Technische Universität Darmstadt, Germany"
"https://openalex.org/W4220736511","NFDI4Ing CC-41 Community Meeting 2022: Stand und Ausblick des FDMs in Maschinenbau und Produktionstechnik","proceedings","2022-03-03",2022,FALSE,"","https://doi.org/10.5281/zenodo.6346778","","","","https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I31512782|https://openalex.org/I114112103|https://openalex.org/I31512782||https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I171892758||https://openalex.org/I102335020|https://openalex.org/I39343248|https://openalex.org/I102335020|https://openalex.org/I100066346|https://openalex.org/I100066346|https://openalex.org/I2802635041|https://openalex.org/I72850495|https://openalex.org/I102335020||https://openalex.org/I887968799|https://openalex.org/I887968799||https://openalex.org/I40120149|https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I887968799||https://openalex.org/I887968799|https://openalex.org/I4577782","https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/05n911h24|https://ror.org/0304hq317|https://ror.org/05n911h24||https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/02nv7yv05||https://ror.org/04t3en479|https://ror.org/01hcx6992|https://ror.org/04t3en479|https://ror.org/04vnq7t77|https://ror.org/04vnq7t77|https://ror.org/04aj4c181||https://ror.org/04t3en479||https://ror.org/04xfq0f34|https://ror.org/04xfq0f34||https://ror.org/052gg0110|https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/04xfq0f34||https://ror.org/04xfq0f34|https://ror.org/03v4gjf40","Werkzeugmaschinenlabor WZL der RWTH Aachen|Werkzeugmaschinenlabor WZL der RWTH Aachen|Werkzeugmaschinenlabor WZL der RWTH Aachen|Institut für Fluidsystemtechnik, TU Darmstadt|Leibniz Universität Hannover|Institut für Fluidsystemtechnik, TU Darmstadt|FIZ Karlsruhe / NFDI4Culture|Lehrstuhl Informatik 5 – Informationssysteme und Datenbanken (DBIS), RWTH Aachen University Exzellenzcluster ""Internet of Production"", RWTH Aachen University|Universitätsbibliothek der RWTH Aachen|Universitätsbibliothek der RWTH Aachen|Forschungszentrum Jülich|Helmholtz-Gemeinschaft, Helmholtz Open Science Office|Karlsruher Institut für Technologie (KIT)|Humboldt-Universität zu Berlin|Karlsruher Institut für Technologie (KIT)|Universität Stuttgart|Universität Stuttgart|Technische Informationsbibliothek|Technische Universität Berlin, Fraunhofer FOKUS, Weizenbaum-Institut für die vernetzte Gesellschaft|Karlsruhe Institute of Technology|TIB|IT Center - RWTH Aachen University|IT Center - RWTH Aachen University||FAIRsharing, Oxford e-Research Centre, University of Oxford|Institut für Fluidsystemtechnik, TU Darmstadt|Institut für Fluidsystemtechnik, TU Darmstadt|Werkzeugmaschinenlabor WZL der RWTH Aachen|Universitäts- und Landesbibliothek Darmstadt|IT Center - RWTH Aachen University|Technische Universität Berlin"
"https://openalex.org/W4213238427","Decentralized Query Processing over Heterogeneous Sources of Knowledge Graphs","monograph","2022-02-18",2022,FALSE,"closed","https://doi.org/10.3233/ssw54","1868-1158","1868-1158","","https://openalex.org/I102335020","https://ror.org/04t3en479","Institute of Applied Informatics and Formal Description Methods (AIFB), Karlsruhe Institute of Technology, Karlsruhe, Germany"
"https://openalex.org/W4221038979","Fully automated piping in an Airbus A320 landing gear bay using graph-based design languages","proceedings","2022-02-15",2022,FALSE,"","https://doi.org/10.1088/1757-899x/1226/1/012026","","","","https://openalex.org/I100066346|https://openalex.org/I33375025|https://openalex.org/I33375025|https://openalex.org/I100066346","https://ror.org/04vnq7t77|https://ror.org/05tw0wf88|https://ror.org/05tw0wf88|https://ror.org/04vnq7t77","Institute of Aircraft Design, University of Stuttgart, Stuttgart, Germany|Airbus Operations GmbH, Hamburg, Germany|Airbus Operations GmbH, Hamburg, Germany|Institute of Aircraft Design, University of Stuttgart, Stuttgart, Germany"
"https://openalex.org/W4213109394","Zielführend moderieren","monograph","2022-02-14",2022,FALSE,"closed","https://doi.org/10.36198/9783838556895","","","","https://openalex.org/I99977706|https://openalex.org/I887968799","https://ror.org/04tqgg260|https://ror.org/04xfq0f34","FH Aachen|RWTH Aachen"
"https://openalex.org/W4214644192","Zwischen Küche und Stadt","monograph","2022-02-10",2022,FALSE,"closed","https://doi.org/10.14361/9783839459355","2703-0288|2703-027X","2703-027X","","https://openalex.org/I887968799","https://ror.org/04xfq0f34","RWTH Aachen, Deutschland"
"https://openalex.org/W3203093057","Problems and Solutions in Banach Spaces, Hilbert Spaces, Fourier Transform, Wavelets, Generalized Functions and Quantum Mechanics","book","2022-02-01",2022,FALSE,"closed","https://doi.org/10.1142/12513","","","","https://openalex.org/I24027795|https://openalex.org/I114112103","https://ror.org/04z6c2n17|https://ror.org/0304hq317","University of JohannesburgSouth Africa|Leibniz Universität HannoverGermany"
"https://openalex.org/W4221103556","Ontological approach for LOD-sensitive BIM-data management","proceedings","2022-01-29",2022,FALSE,"","https://doi.org/10.5281/zenodo.6006704","","","","https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I78650965","https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/042aqky30","Institute of Construction Informatics, Technische Universität Dresden, Dresden, Germany|Institute of Construction Informatics, Technische Universität Dresden, Dresden, Germany|Institute of Construction Informatics, Technische Universität Dresden, Dresden, Germany"
"https://openalex.org/W4226400012","ASSESSMENT OF INSTRUMENT TRANSFORMER ACCURACY FOR POWER QUALITY MEASUREMENTS IN DISTRIBUTION GRIDS: RECENT ACTIVITIES AND FIRST RESULTS FROM 19NRM05 IT4PQ PROJECT","proceedings","2022-01-25",2022,FALSE,"","https://doi.org/10.5281/zenodo.6136940","","","","https://openalex.org/I4210096409|https://openalex.org/I78650965||https://openalex.org/I1285933455|https://openalex.org/I1285933455|https://openalex.org/I9360294|","https://ror.org/00tm9pr75|https://ror.org/042aqky30||https://ror.org/05r3f7h03|https://ror.org/05r3f7h03|https://ror.org/01111rn36|","INRIM|Technische Universität Dresden|VSL|Physikalisch-Technische Bundesanstalt (PTB)|Physikalisch-Technische Bundesanstalt (PTB)|Dept. of Electrical, Electronic and Information Engineering, University of Bologna|Dept. of Industrial and Information Engineering, Università della Campania"
"https://openalex.org/W4220797885","Paradigms regained: Theoretical and empirical arguments for the reassessment of the notion of paradigm","book","2022-01-20",2022,TRUE,"","https://doi.org/10.5281/zenodo.5506578","","","","https://openalex.org/I114112103|https://openalex.org/I114112103","https://ror.org/0304hq317|https://ror.org/0304hq317","Leibniz Universität Hannover|Leibniz Universität Hannover"
"https://openalex.org/W4207083924","Konsum – Ernährung – Gesundheit","monograph","2022-01-17",2022,FALSE,"closed","https://doi.org/10.36198/9783838557670","","","","https://openalex.org/I206945453|https://openalex.org/I4577782||","https://ror.org/058kzsd48|https://ror.org/03v4gjf40||","Universität Paderborn|TU Berlin||"
"https://openalex.org/W4221041174","Supporting Habit Formation for long-term weight loss maintenance with a Virtual Coach – A Research Model","proceedings","2022-01-17",2022,FALSE,"","https://doi.org/10.5281/zenodo.6325934","","","","https://openalex.org/I78650965|https://openalex.org/I78650965","https://ror.org/042aqky30|https://ror.org/042aqky30","TU Dresden|TU Dresden"
